City,Latitude,Longitude
Vicenza,45.635659,11.741743
Firenze,43.77706,11.54242
Napoli,40.916724,14.458837
Parma,44.750429,10.224915
Bari,41.270667,16.651269
Messina,38.372113,15.410953
Bari,41.185486,16.733626
Pordenone,46.256348,12.77754
Reggio Calabria,38.254611,15.473356
Varese,45.948084,8.665111
Udine,46.03471,12.975241
Imperia,43.764906,8.011044
Mantova,45.370743,10.621581
Napoli,40.680872,14.355104
Parma,45.053628,10.112127
Bari,40.928214,16.769679
Parma,45.054526,10.499525
Bolzano,46.278996,11.220889
Siena,43.399493,11.484351
Novara,45.601341,8.678332
La Spezia,44.114496,9.88981
Arezzo,43.667868,11.953171
Taranto,40.435423,17.086836
Genoa,44.614036,8.879517
Cremona,45.053707,9.830019
Catania,37.384861,15.06963
Taranto,40.244409,17.245873
Savona,44.197788,8.599074
Bolzano,46.36898,11.08382
Siena,43.450871,11.068964
Terni,42.42276,12.369608
Imperia,44.156334,7.772998
Cagliari,39.366955,9.093462
Trento,45.939958,11.037938
Udine,46.23855,13.381584
Trieste,45.447041,13.766944
Brindisi,40.782355,18.168777
Siena,43.178287,11.450998
Genoa,44.199858,9.027846
Terni,42.479552,12.686848
Padova,45.700573,11.841136
Pordenone,46.148974,12.693327
Taranto,40.735187,17.06506
Campobasso,41.372144,14.953331
Pisa,43.961748,10.177803
Perugia,43.105731,12.187683
Lecce,40.286774,18.02092
Verona,45.290272,11.274532
Verona,45.406887,10.91152
La Spezia,44.135096,9.742745
Genoa,44.674684,8.987514
Catanzaro,38.800563,16.330637
Pisa,43.762154,10.692678
Ravenna,44.548758,12.136877
Pisa,43.797203,10.563868
Udine,45.865496,13.253159
Novara,45.218844,8.730742
Catanzaro,38.993155,16.398537
Padova,45.240982,11.845657
Reggio Calabria,38.199405,15.866607
Lecce,40.451126,18.008734
Potenza,40.547892,15.531631
Pavia,45.332399,9.421089
Pavia,45.043102,8.912461
Terni,42.286748,12.88955
Pisa,43.626441,10.510858
Udine,45.989602,13.15962
Catanzaro,38.80126,16.696324
Pisa,43.48931,10.144296
Cremona,45.401843,9.797831
La Spezia,44.256752,9.9128
Mantova,45.029972,10.937274
Napoli,41.144384,14.275178
La Spezia,44.359847,9.794263
Trento,46.218847,10.956102
Parma,44.92056,10.139594
Napoli,40.668182,14.217905
Trento,45.842225,11.124223
Arezzo,43.63326,12.127262
Treviso,45.667751,12.537291
Perugia,43.319237,12.155932
Foggia,41.607468,15.317554
Trento,45.776755,10.952145
Bologna,44.420443,11.057804
Treviso,45.868806,12.514235
Reggio Calabria,37.84475,15.81694
Bari,40.89705,17.046396
Messina,38.468678,15.496882
Ancona,43.36528,13.788899
Reggio Calabria,37.899378,15.880127
Ravenna,44.717494,12.009579
Udine,46.367336,13.459082
Potenza,40.630214,15.580486
Bari,41.005208,16.663133
Catanzaro,38.717945,16.838639
Bologna,44.579335,11.372085
Napoli,40.632981,14.373539
Ravenna,44.707727,11.966467
Bari,40.82764,16.600177
Foggia,41.644238,15.407161
Trieste,45.438963,13.511675
Udine,45.778114,13.169058
Terni,42.387461,12.844265
Taranto,40.292424,17.099452
Pavia,45.072589,9.002032
Udine,46.101308,12.989648
Siena,43.495119,11.196955
Perugia,43.398045,12.251063
Palermo,37.85262,13.252891
Bari,41.085614,17.074424
Imperia,43.742343,8.25486
Ravenna,44.379011,12.227639
Siena,43.423734,11.431405
Savona,44.235125,8.670259
Pordenone,45.914268,12.64734
Catanzaro,38.751224,16.580497
Torino,45.012402,7.414443
Pordenone,46.210593,12.592687
Taranto,40.569373,16.959292
Vicenza,45.440682,11.426065
Bari,41.061174,17.103677
Arezzo,43.216712,12.145206
Catania,37.382163,14.894092
Taranto,40.758316,17.161609
La Spezia,44.206442,9.899123
Siena,43.033561,11.425517
Arezzo,43.355318,11.933628
Varese,45.606229,9.019954
Perugia,42.845106,12.503045
Savona,44.583152,8.242075
Ancona,43.5908,13.416296
Brindisi,40.917488,18.104505
Terni,42.469683,12.433922
Verona,45.363627,11.105938
Udine,46.10763,13.142823
Lucca,43.849894,10.342447
Catanzaro,38.94913,16.326039
Pordenone,46.074504,12.859869
Torino,45.198847,7.476571
Trapani,38.150024,12.650009
Siena,43.046636,11.348399
Varese,45.876839,8.541249
Bari,41.198343,17.051401
Pavia,45.069552,9.031621
Venezia,45.507486,12.556935
Pisa,43.539865,10.232485
Pordenone,45.968968,12.763081
Parma,44.915445,10.195586
Venezia,45.407602,12.419797
Reggio Calabria,38.254713,15.534547
Palermo,37.968314,13.631105
Udine,46.318958,13.348093
Messina,38.257743,15.529915
Bologna,44.45798,11.184588
Vicenza,45.612629,11.817313
Reggio Calabria,38.187904,15.836817
Napoli,40.862984,14.333936
Imperia,44.097091,7.962237
Lucca,44.010205,10.512704
Trento,45.820584,10.925734
Bari,41.251188,17.107244
Udine,45.950759,13.282996
Torino,45.044162,7.76569
Lecce,40.251077,18.381457
Udine,45.774082,13.260204
Venezia,45.388273,12.457875
Trapani,37.944175,12.26187
Varese,45.627369,8.63396
Novara,45.193779,8.409472
Savona,44.253214,8.538072
Trapani,38.242611,12.45596
Catanzaro,38.81176,16.581368
Foggia,41.322393,15.521929
Firenze,43.657043,11.429569
Napoli,41.144488,14.507194
Treviso,45.386984,12.261156
Perugia,43.082344,12.583246
Trapani,37.807751,12.785844
Siena,43.276837,11.245327
Trento,45.978149,10.904485
Mantova,45.069193,10.776448
Vicenza,45.837505,11.721266
Trieste,45.742391,13.574391
Cagliari,38.964828,9.354131
Perugia,43.034755,12.095623
Catania,37.452581,14.932357
Parma,44.931575,10.083095
Trapani,37.844746,12.631471
Novara,45.6831,8.887891
Venezia,45.312073,12.358482
Savona,44.209139,8.48601
Savona,44.148287,8.416195
Trento,46.010132,10.845233
Cagliari,39.030149,8.912503
Udine,46.25086,13.119036
Modena,44.379163,10.956715
Taranto,40.375258,17.371552
Potenza,40.350187,15.691891
Genoa,44.118488,9.061804
Imperia,43.607183,8.220116
Verona,45.577349,11.1926
Napoli,40.863531,14.552428
Terni,42.59809,12.446169
Trieste,45.79317,13.803319
Pavia,45.377293,9.367975
Ancona,43.759642,13.458083
Padova,45.632424,12.009929
Torino,45.1823,7.942668
Venezia,45.326723,12.172535
Cagliari,38.981947,8.936591
Milano,45.483868,9.012482
Lucca,43.826687,10.675588
Arezzo,43.379203,11.76757
Mantova,45.223601,11.047117
Varese,45.54476,8.675836
Perugia,42.89612,12.240803
Padova,45.155799,11.845089
Foggia,41.387958,15.735769
Parma,45.045513,10.140805
Cagliari,39.221345,9.148105
Udine,46.193438,13.008968
Udine,45.814175,13.403477
Lucca,43.561407,10.316079
Milano,45.679149,8.971635
Cagliari,38.937359,8.919546
Novara,45.450362,8.568181
Cremona,45.157852,9.797229
Venezia,45.173662,12.405543
Arezzo,43.278829,11.736156
Catania,37.766926,15.105363
Campobasso,41.787362,14.646389
Trieste,45.354147,13.882761
La Spezia,44.196755,9.947119
Novara,45.659636,8.744525
Catanzaro,39.059374,16.587097
Cremona,45.426393,9.932709
Mantova,45.164713,10.891131
Novara,45.182969,8.415927
Trapani,38.068146,12.399995
Padova,45.705865,11.6141
Palermo,37.977168,13.356887
Perugia,43.06192,12.154344
Cremona,45.262751,10.227544
Bologna,44.325567,11.426071
Cremona,45.252334,9.848089
Foggia,41.729156,15.334382
Taranto,40.197747,17.330541
Imperia,43.67952,8.104912
Messina,38.378726,15.716491
Bari,41.394929,17.053928
Catanzaro,38.632972,16.850889
Mantova,45.209525,10.540533
Bolzano,46.269751,11.220754
Firenze,44.047129,11.000048
Bolzano,46.26846,11.376395
Brindisi,40.728436,17.906302
Pavia,45.049069,9.080544
Bari,41.076253,16.594059
Treviso,45.818804,11.948102
Udine,46.191825,13.032876
Catanzaro,38.871906,16.690052
Bari,40.928979,16.743985
Udine,46.249591,13.239308
Udine,46.217795,12.99093
Trieste,45.354583,13.708815
Novara,45.732249,8.56876
Vicenza,45.383281,11.404017
Treviso,45.479762,12.024288
Ancona,43.792284,13.771158
Vicenza,45.301587,11.415046
Lucca,43.700035,10.403227
Verona,45.664265,10.859703
Treviso,45.775669,12.376718
La Spezia,44.359204,9.833977
Perugia,42.870338,12.649358
Arezzo,43.396309,12.120438
Pisa,43.980911,10.444812
Verona,45.641159,10.746931
Foggia,41.700726,15.552196
Vicenza,45.379327,11.355138
Taranto,40.355406,17.541859
Genoa,44.435361,8.685568
La Spezia,44.08271,9.937035
Pisa,43.568261,10.571585
Verona,45.6076,10.757004
Trieste,45.370491,13.929084
Imperia,44.071085,7.962373
Vicenza,45.42769,11.370324
Modena,44.829566,11.173651
Modena,44.472454,10.846056
Venezia,45.418095,12.568757
Imperia,43.867187,7.975517
Bari,41.279304,16.735998
Trieste,45.935217,13.557593
Bologna,44.504754,11.085859
Trento,45.854997,11.110149
Cagliari,39.162695,9.086328
Mantova,44.977743,10.774059
Messina,38.146726,15.512196
Treviso,45.471353,12.448794
Udine,45.818145,13.193246
Palermo,38.10963,13.262613
Novara,45.188432,8.372952
Bolzano,46.322455,11.304829
Pavia,45.096227,8.935008
Catanzaro,38.852218,16.37941
Bolzano,46.530776,11.288619
Terni,42.272219,12.630486
Pavia,45.281025,9.169396
Pordenone,46.240618,12.584008
Firenze,43.825543,11.424868
Potenza,40.469263,15.938094
Reggio Calabria,37.974592,15.568844
Foggia,41.519287,15.666728
Treviso,45.835407,12.205384
Campobasso,41.335608,14.522051
Cagliari,39.273937,8.931846
Torino,44.936919,7.432644
Siena,43.106858,11.627306
Treviso,45.882564,12.427702
Ancona,43.915212,13.272703
Campobasso,41.805046,14.74924
Potenza,40.717249,16.015695
Genoa,44.600567,8.759492
Pavia,45.234199,9.279319
Lucca,43.756965,10.576485
Novara,45.569856,8.781367
Bologna,44.468198,11.526032
Bari,41.108276,16.82974
Torino,45.317769,7.77619
Terni,42.858343,12.478416
Genoa,44.700396,9.220105
Milano,45.329086,8.922919
Reggio Calabria,38.410349,15.503475
Ravenna,44.642911,12.010896
Parma,44.968824,10.405227
Lucca,43.614278,10.728583
Taranto,40.652779,17.075385
Catania,37.681381,15.298691
Vicenza,45.411665,11.313299
Udine,45.835806,12.971467
Taranto,40.313787,16.94843
Imperia,44.10983,8.247013
Firenze,44.005627,11.051648
Napoli,40.68993,14.05451
Imperia,43.7169,8.146443
Novara,45.298695,8.848858
Pisa,43.719723,10.530525
Firenze,43.836922,11.303151
Perugia,42.974643,12.329674
Savona,44.412175,8.490921
Terni,42.419598,12.938989
Trieste,45.945397,13.852603
Firenze,43.866582,11.232685
Parma,44.64599,10.261201
Vicenza,45.706158,11.477128
Lecce,40.309397,18.402416
Verona,45.282779,10.747071
Vicenza,45.683267,11.570955
Bologna,44.429313,11.635445
Pisa,43.995478,10.485307
Reggio Calabria,37.895816,15.943921
Messina,38.151014,15.48097
Brindisi,40.914788,17.918063
Treviso,45.502348,11.950918
Palermo,38.153176,13.175328
Bolzano,46.438207,11.417529
Modena,44.437765,10.952843
Terni,42.740337,12.783887
Potenza,40.472855,16.057186
Modena,44.488462,11.087742
Parma,44.786148,10.113266
Trapani,38.184494,12.725156
Bari,40.979756,16.732122
Arezzo,43.269029,11.646983
Udine,46.068598,13.511065
Milano,45.504907,9.310105
Terni,42.760956,12.607307
Ancona,43.461671,13.637359
Genoa,44.223988,8.713607
Pordenone,45.806606,12.421552
Reggio Calabria,38.165615,15.383409
Foggia,41.311205,15.595106
La Spezia,43.876149,10.074505
Udine,45.953198,13.530144
Cagliari,39.523651,9.115235
Firenze,43.933719,11.197883
Vicenza,45.792313,11.680691
Pavia,45.030623,9.3506
Cremona,45.041041,10.242164
Verona,45.699125,10.772834
Messina,38.393804,15.464487
Perugia,42.987811,12.665082
Perugia,42.963646,12.557017
Cagliari,39.352426,9.219194
Palermo,38.095245,13.179494
Varese,45.988147,8.683712
Trapani,37.771467,12.507987
Ravenna,44.171153,12.037393
Lucca,43.631723,10.686751
Modena,44.751399,10.948824
Bolzano,46.467412,11.326273
Firenze,43.675993,10.972176
Torino,44.87238,7.939388
Treviso,45.96123,11.958662
Bologna,44.675203,11.577702
Venezia,45.693035,12.364283
Bolzano,46.359769,11.261153
Messina,38.339788,15.391871
Perugia,43.335768,12.109462
Pisa,43.47398,10.32414
Catania,37.23103,15.335278
Bolzano,46.269761,11.286147
Imperia,43.868748,8.281766
Reggio Calabria,38.394724,15.394101
Bari,40.9153,16.654087
Bologna,44.773553,11.379926
Trapani,38.154332,12.677903
Trapani,37.994455,12.443123
Pisa,43.544658,10.196094
Terni,42.380189,12.917101
Milano,45.305369,9.080073
Catania,37.77397,15.324808
Reggio Calabria,38.410822,15.786382
Napoli,40.703745,14.114403
Perugia,43.383131,12.687593
Reggio Calabria,38.19174,15.699045
Milano,45.687943,8.941261
Venezia,45.575461,12.366897
Treviso,45.89628,12.207798
Catanzaro,39.030625,16.473477
Trapani,38.037186,12.62549
Varese,45.849702,8.780619
Perugia,42.866573,12.218552
Catanzaro,39.018409,16.433133
Catanzaro,39.034377,16.799578
Torino,44.885192,7.771236
Varese,45.944037,8.832881
Perugia,43.277492,12.190471
Catanzaro,38.86201,16.572465
Novara,45.263734,8.424094
Catanzaro,39.005595,16.547465
Verona,45.546248,10.89282
Udine,46.108213,13.505625
Torino,45.366434,7.843385
Potenza,40.868186,15.724936
Treviso,45.402209,12.151957
Potenza,40.744134,15.66911
Bologna,44.659688,11.393356
Parma,44.560456,10.352721
Campobasso,41.84263,14.48961
Palermo,37.992664,13.643728
Genoa,44.282423,9.036076
Arezzo,43.379304,11.776511
La Spezia,44.288915,9.840005
Cagliari,39.090008,9.408444
Potenza,40.517737,15.657962
Siena,43.500396,11.285692
Perugia,43.306703,12.420387
Catanzaro,38.618051,16.734272
Cagliari,38.986863,9.358803
Treviso,45.530223,12.198425
Mantova,44.877296,10.780785
Terni,42.294465,12.881218
Venezia,45.493034,12.116703
Catanzaro,38.877642,16.421825
Varese,45.757919,8.737006
Taranto,40.414442,17.289778
Udine,45.922087,13.494729
Bolzano,46.540644,11.19677
Taranto,40.193615,17.294076
Firenze,44.021752,11.531211
Reggio Calabria,38.266011,15.639119
Palermo,38.182453,13.434674
Taranto,40.530765,17.060116
Pavia,44.899906,8.95627
Napoli,40.881416,14.257529
Catanzaro,38.615395,16.615914
Genoa,44.226394,8.656655
Taranto,40.199481,17.359422
Pavia,45.20357,9.278411
Trapani,38.278677,12.540127
Bologna,44.654586,11.30099
Parma,44.90557,10.207931
Cagliari,39.257463,8.967985
Bolzano,46.506608,11.543683
Treviso,45.77092,12.004728
Mantova,44.999009,11.031135
Venezia,45.201911,12.394635
Trapani,37.892534,12.720937
Napoli,40.926557,14.434951
Lucca,43.656211,10.335791
Parma,45.083649,10.262955
Taranto,40.564612,17.220757
Padova,45.590377,11.921966
Taranto,40.470103,17.06477
Messina,38.232729,15.301742
Arezzo,43.335307,11.982159
Taranto,40.380192,17.253278
Brindisi,40.863034,17.839602
Perugia,43.243277,12.330784
Trento,45.808871,11.143178
Pordenone,45.890964,12.399293
Treviso,45.643237,12.467762
Parma,45.024607,10.215183
La Spezia,44.266455,9.902094
Treviso,45.695209,12.085684
Mantova,44.99937,10.818312
Venezia,45.376029,12.379567
Brindisi,40.915888,17.777455
Palermo,38.317652,13.412313
Lecce,40.564566,18.150747
Lucca,44.082801,10.633656
Trapani,37.942092,12.543561
Milano,45.764085,9.270359
Mantova,45.152865,10.635501
Trapani,38.19889,12.476014
Trieste,45.662315,14.071577
Catanzaro,38.94879,16.830046
Savona,44.327362,8.687678
Catania,37.443491,15.347446
La Spezia,44.034806,9.91977
Trento,46.151727,11.282589
Ravenna,44.483315,11.963216
Treviso,45.406472,12.173827
Torino,45.169372,7.796466
Treviso,45.880018,11.962955
Perugia,42.856083,12.34208
Trapani,37.873534,12.300677
Varese,45.607164,8.796203
Taranto,40.270502,16.991216
Udine,45.823236,13.390523
Genoa,44.315374,9.131605
Modena,44.812723,10.640943
Savona,44.200825,8.669659
Firenze,43.992457,11.027091
Cagliari,39.390746,9.301033
Vicenza,45.700427,11.441542
Udine,46.041639,13.536039
Modena,44.750646,10.913804
Treviso,45.741427,12.119424
Lecce,40.257617,17.98152
Perugia,43.373145,12.12175
Reggio Calabria,37.836338,15.846716
Treviso,45.75784,12.311467
Genoa,44.348431,8.671732
Padova,45.564063,11.851912
Trapani,38.219686,12.248455
Venezia,45.176638,12.582103
Trapani,38.256334,12.590179
Imperia,44.1716,7.892681
Bari,40.922489,16.984702
Bari,40.885877,17.143395
Trieste,45.831446,13.872727
Cagliari,38.993308,8.839921
Terni,42.475492,12.368394
Bari,41.055061,16.688867
Torino,45.351136,7.570437
Taranto,40.506181,17.295347
Varese,45.801718,8.973961
Verona,45.247816,10.782769
Lucca,43.921313,10.731503
Mantova,45.184269,11.033402
Varese,45.821268,9.014955
Catania,37.702492,15.208125
Pordenone,46.237382,12.84333
Bologna,44.639405,11.607199
Torino,44.977438,7.974887
Catania,37.269619,14.99234
Modena,44.382613,10.9807
Perugia,43.261888,12.356191
Lecce,40.451548,17.97797
Brindisi,40.636391,17.689296
Vicenza,45.301373,11.715546
Siena,43.593489,11.355054
Brindisi,40.850874,18.047494
Verona,45.665759,11.226634
Trapani,38.122035,12.542917
Lucca,43.718037,10.785282
Varese,46.023438,8.99398
Terni,42.475508,12.4282
Padova,45.676791,11.585317
Firenze,43.882056,11.4756
Arezzo,43.441239,11.768515
Foggia,41.266032,15.746595
Ancona,43.645771,13.611413
Firenze,43.85943,11.043742
Bolzano,46.369907,11.101282
Terni,42.785385,12.542307
Trapani,38.05893,12.395396
Padova,45.292274,11.80378
Lecce,40.159034,17.929637
Modena,44.785409,11.197157
Reggio Calabria,38.199539,15.931383
Milano,45.477545,9.265484
Cremona,44.988274,10.2211
Lucca,43.629515,10.63781
Napoli,40.733541,14.33655
Torino,44.906655,7.827115
Cremona,45.261131,10.137673
Novara,45.241611,8.641547
Messina,37.991932,15.283937
Cremona,45.37933,9.770973
Messina,38.138602,15.349449
Bolzano,46.349574,11.469544
Lecce,40.191038,18.149503
Arezzo,43.212242,11.994803
Trento,46.291938,11.17847
Campobasso,41.463253,14.786842
Reggio Calabria,38.401662,15.379271
Siena,43.328999,11.233573
Udine,45.868371,13.333444
Bari,41.390163,16.852792
Savona,44.541814,8.598934
Bolzano,46.204639,11.230037
Palermo,37.897968,13.610473
Bolzano,46.395441,11.542471
Siena,43.546343,11.327263
Lecce,40.419868,18.345214
Messina,38.160376,15.799241
Napoli,41.028864,14.167905
Firenze,43.482516,11.044789
Bari,41.36586,16.857925
Palermo,37.852002,13.323379
Firenze,43.695359,11.409253
Savona,44.011987,8.741729
Trento,45.968051,11.218631
Varese,46.053516,8.670281
Siena,43.105144,11.108795
Imperia,43.649227,7.963822
Pavia,45.318941,9.023105
Ancona,43.361206,13.577096
Imperia,43.772643,7.889916
Palermo,38.328859,13.227928
Siena,43.087046,11.136397
Napoli,40.986431,14.033362
Treviso,45.710453,12.356203
Bolzano,46.451067,11.112367
Savona,44.122764,8.424521
Reggio Calabria,38.141544,15.466941
Mantova,44.931387,10.928138
Messina,38.181181,15.834575
Reggio Calabria,38.368634,15.654645
Vicenza,45.327783,11.672733
Reggio Calabria,38.368161,15.597189
Cremona,44.854934,10.104935
Cagliari,39.388448,9.165384
Foggia,41.280347,15.597699
Palermo,37.912443,13.18609
Pavia,45.170672,9.321927
Trieste,45.76411,13.94165
Catanzaro,38.952044,16.792593
Arezzo,43.309927,12.11378
Genoa,44.439288,9.145718
Pordenone,45.802544,12.479549
Lecce,40.58279,18.472712
Ancona,43.567864,13.660422
Torino,45.115704,7.885711
Parma,44.867795,10.359109
Lucca,43.692799,10.53207
Venezia,45.234926,12.563588
Campobasso,41.600993,14.923378
Ancona,43.627667,13.756919
Cagliari,39.205866,8.874952
Torino,44.968395,7.466689
Genoa,44.340154,8.863874
Siena,43.534961,11.62633
Arezzo,43.520672,11.932446
Savona,44.438599,8.371361
Bologna,44.197618,11.378027
Lucca,43.792256,10.241234
Imperia,43.900475,8.217534
Mantova,45.244657,11.038939
Parma,44.691471,10.031218
Taranto,40.526668,17.51189
Parma,44.799697,10.406904
Savona,44.143493,8.196132
Novara,45.446334,8.576729
Bolzano,46.326233,11.439424
Imperia,43.932561,8.019153
Lucca,43.969817,10.712814
Novara,45.697653,8.629045
Palermo,38.076359,13.495133
Campobasso,41.265731,14.604666
Brindisi,40.849481,17.652714
Terni,42.463672,12.474356
Catanzaro,39.142462,16.553666
Trieste,45.559756,13.582098
Bologna,44.497848,11.136693
Parma,44.552501,10.437201
Treviso,45.61659,12.238354
Bari,41.091819,16.955744
Genoa,44.563821,9.229021
Catanzaro,39.062138,16.287792
Napoli,40.775625,14.167369
Brindisi,40.808145,17.825216
Reggio Calabria,38.11095,15.757311
Imperia,43.615082,8.056731
Pavia,45.420523,9.078107
Bari,41.039788,16.583035
Venezia,45.486049,12.034101
Lecce,40.233027,18.075044
Parma,44.670076,10.303918
Perugia,43.050041,12.592587
Ravenna,44.488893,12.08411
Cagliari,39.240798,9.127011
Bari,40.869851,16.660332
Udine,46.10857,13.096426
Catania,37.537576,15.134163
Bologna,44.5213,11.264114
Genoa,44.536579,9.217393
Catanzaro,39.181579,16.884941
Cremona,45.099707,10.012541
Lucca,43.81996,10.295673
Parma,44.897102,10.376533
Trieste,45.864668,14.070007
Vicenza,45.273503,11.35516
Parma,44.592656,10.143596
Varese,46.027605,8.865699
