ID,sports,tvsports,exercise,dining,art,hiking,gaming,clubbing,reading,tv,theater,movies,music,shopping,yoga,sports_partner,tvsports_partner,exercise_partner,dining_partner,art_partner,hiking_partner,gaming_partner,clubbing_partner,reading_partner,tv_partner,theater_partner,movies_partner,music_partner,shopping_partner,yoga_partner,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,attractive,sincere,intelligence,funny,ambition,age,age_o,age_flag,age_radius,longitude,latitude,distance_km,interest_flag,gender,gender_text,gender_partner,gender_partner_him,gender_partner_her,gender_partner_them,gender_partner_text
6399,6.0,7.0,6.0,7.0,6.0,3.0,4.0,8.0,7.0,6.0,6.0,4.0,6.0,8.0,4.0,6.0,7.0,5.0,7.0,7.0,3.0,4.0,8.0,6.0,6.0,6.0,4.0,6.0,8.0,4.0,2.0,2.0,3.0,3.0,3.0,7.0,6.0,7.0,6.0,7.0,21,21,1,93,8.237018,44.059833,40,1,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6400,6.0,7.0,6.0,7.0,7.0,8.0,4.0,7.0,4.0,8.0,7.0,7.0,8.0,9.0,4.0,4.0,2.0,1.0,2.0,3.0,8.0,2.0,3.0,7.0,8.0,5.0,7.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,6.0,8.0,6.0,7.0,6.0,23,23,1,20,8.907897,45.353275,80,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6401,4.0,2.0,7.0,7.0,6.0,6.0,2.0,8.0,6.0,8.0,5.0,6.0,7.0,4.0,4.0,4.0,2.0,7.0,6.0,6.0,6.0,2.0,8.0,6.0,8.0,5.0,6.0,8.0,5.0,4.0,2.0,2.0,3.0,3.0,2.0,6.0,8.0,7.0,6.0,7.0,25,28,1,98,11.618437,45.340334,0,1,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6402,5.0,5.0,8.0,7.0,7.0,8.0,3.0,8.0,6.0,5.0,6.0,7.0,6.0,4.0,5.0,5.0,5.0,8.0,6.0,8.0,8.0,3.0,8.0,6.0,5.0,6.0,7.0,7.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,6.0,5.0,31,27,0,0,9.135963,44.189164,70,1,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6403,8.0,8.0,8.0,6.0,6.0,6.0,2.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,6.0,6.0,6.0,2.0,8.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0,2.0,2.0,2.0,4.0,2.0,5.0,7.0,9.0,4.0,8.0,26,27,1,20,11.26378,45.173388,100,1,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6404,6.0,3.0,7.0,5.0,5.0,3.0,3.0,2.0,7.0,8.0,7.0,8.0,7.0,7.0,2.0,6.0,2.0,4.0,1.0,8.0,7.0,6.0,8.0,1.0,6.0,2.0,4.0,8.0,8.0,6.0,1.0,2.0,3.0,3.0,2.0,5.0,8.0,7.0,8.0,8.0,24,25,1,63,9.367975,45.377293,50,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6405,6.0,3.0,6.0,8.0,4.0,2.0,4.0,8.0,7.0,6.0,5.0,7.0,4.0,7.0,4.0,7.0,2.0,1.0,6.0,3.0,2.0,6.0,5.0,6.0,8.0,3.0,6.0,3.0,7.0,3.0,2.0,2.0,3.0,3.0,2.0,7.0,6.0,7.0,6.0,6.0,26,26,0,0,12.550861,45.866286,50,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6406,3.0,2.0,7.0,7.0,7.0,5.0,3.0,2.0,7.0,8.0,6.0,7.0,6.0,4.0,5.0,3.0,2.0,7.0,6.0,8.0,5.0,3.0,3.0,7.0,8.0,6.0,7.0,7.0,5.0,5.0,2.0,2.0,3.0,2.0,2.0,6.0,7.0,5.0,7.0,7.0,28,27,0,0,11.40105,45.859669,100,1,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6407,7.0,2.0,6.0,4.0,7.0,6.0,2.0,6.0,7.0,7.0,4.0,7.0,4.0,3.0,2.0,8.0,2.0,3.0,5.0,6.0,8.0,4.0,6.0,3.0,8.0,6.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,7.0,6.0,7.0,7.0,4.0,26,22,1,34,13.940425,45.49577,60,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6408,4.0,4.0,3.0,7.0,8.0,8.0,2.0,4.0,8.0,6.0,7.0,8.0,7.0,7.0,7.0,4.0,3.0,3.0,7.0,9.0,8.0,2.0,4.0,8.0,6.0,7.0,8.0,8.0,7.0,7.0,2.0,2.0,2.0,3.0,2.0,3.0,6.0,6.0,6.0,6.0,26,24,0,0,17.46559,40.272399,20,1,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6409,7.0,8.0,6.0,7.0,6.0,5.0,5.0,6.0,5.0,8.0,6.0,7.0,7.0,5.0,4.0,7.0,8.0,6.0,7.0,6.0,5.0,5.0,7.0,5.0,8.0,6.0,7.0,8.0,6.0,4.0,3.0,2.0,2.0,3.0,2.0,6.0,8.0,7.0,6.0,7.0,22,21,0,0,11.351366,43.773265,90,1,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6410,4.0,4.0,5.0,7.0,7.0,7.0,2.0,6.0,7.0,6.0,7.0,7.0,6.0,2.0,7.0,3.0,3.0,4.0,6.0,8.0,7.0,2.0,7.0,7.0,6.0,7.0,7.0,6.0,2.0,7.0,1.0,3.0,3.0,3.0,2.0,6.0,8.0,6.0,7.0,3.0,34,33,0,0,8.88471,45.531039,50,1,2,"she,her","[1.0, 1.0, 1.0]",1,1,1,"he,him,she,her,they,them"
6411,4.0,4.0,6.0,7.0,7.0,7.0,3.0,8.0,7.0,8.0,7.0,7.0,7.0,6.0,7.0,3.0,4.0,6.0,7.0,8.0,7.0,3.0,9.0,6.0,8.0,7.0,7.0,8.0,6.0,7.0,2.0,2.0,2.0,2.0,2.0,8.0,8.0,6.0,6.0,6.0,35,24,1,39,9.405487,45.199314,60,1,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6412,9.0,9.0,8.0,4.0,4.0,4.0,6.0,8.0,7.0,6.0,6.0,6.0,7.0,5.0,2.0,9.0,8.0,8.0,4.0,4.0,4.0,6.0,8.0,7.0,6.0,6.0,6.0,8.0,6.0,2.0,2.0,2.0,3.0,3.0,2.0,6.0,8.0,8.0,5.0,8.0,23,26,0,0,9.605858,43.994191,60,1,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6413,7.0,7.0,6.0,5.0,7.0,6.0,6.0,8.0,7.0,6.0,5.0,8.0,6.0,5.0,3.0,3.0,5.0,6.0,4.0,4.0,3.0,2.0,8.0,6.0,6.0,4.0,4.0,4.0,6.0,3.0,2.0,2.0,3.0,3.0,2.0,6.0,7.0,6.0,7.0,5.0,28,23,1,28,8.831002,44.28194,80,0,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6414,9.0,7.0,5.0,6.0,6.0,2.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,3.0,7.0,3.0,6.0,7.0,5.0,3.0,7.0,7.0,5.0,6.0,2.0,4.0,7.0,3.0,2.0,6.0,2.0,2.0,3.0,3.0,2.0,6.0,8.0,9.0,8.0,7.0,25,21,1,27,10.647665,45.051393,40,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6415,4.0,3.0,3.0,5.0,4.0,3.0,5.0,5.0,7.0,6.0,4.0,7.0,5.0,4.0,3.0,2.0,6.0,4.0,6.0,7.0,3.0,2.0,3.0,2.0,5.0,2.0,2.0,6.0,8.0,7.0,2.0,3.0,2.0,2.0,5.0,5.0,6.0,6.0,6.0,7.0,29,23,1,17,11.551343,45.72783,0,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6416,7.0,2.0,7.0,7.0,8.0,3.0,2.0,6.0,8.0,4.0,4.0,4.0,4.0,5.0,7.0,7.0,2.0,7.0,7.0,8.0,3.0,2.0,7.0,8.0,4.0,4.0,4.0,4.0,6.0,7.0,2.0,2.0,2.0,3.0,2.0,7.0,8.0,9.0,6.0,6.0,26,32,1,25,10.962887,44.938524,20,1,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6417,8.0,7.0,8.0,7.0,6.0,3.0,3.0,6.0,5.0,6.0,4.0,6.0,7.0,5.0,5.0,6.0,8.0,1.0,2.0,5.0,2.0,2.0,8.0,6.0,6.0,7.0,5.0,3.0,4.0,7.0,3.0,1.0,1.0,4.0,1.0,8.0,8.0,8.0,8.0,8.0,22,21,1,0,15.763264,41.522837,90,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"he.him,she,her"
6418,8.0,7.0,8.0,7.0,7.0,5.0,5.0,8.0,6.0,8.0,7.0,7.0,6.0,7.0,4.0,8.0,6.0,8.0,6.0,8.0,5.0,5.0,9.0,6.0,8.0,7.0,7.0,7.0,8.0,4.0,2.0,3.0,3.0,3.0,2.0,7.0,8.0,8.0,7.0,6.0,25,28,0,0,12.45639,45.783138,10,1,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6419,5.0,2.0,3.0,4.0,7.0,3.0,2.0,6.0,7.0,4.0,6.0,7.0,7.0,4.0,7.0,7.0,6.0,2.0,6.0,4.0,4.0,4.0,7.0,6.0,8.0,5.0,7.0,8.0,6.0,8.0,1.0,3.0,3.0,2.0,2.0,4.0,8.0,8.0,3.0,4.0,35,21,0,0,11.975312,43.2074,100,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6420,3.0,3.0,2.0,8.0,7.0,6.0,6.0,8.0,7.0,2.0,7.0,7.0,7.0,4.0,3.0,3.0,2.0,2.0,8.0,8.0,6.0,6.0,9.0,6.0,2.0,7.0,7.0,8.0,5.0,3.0,2.0,2.0,3.0,3.0,3.0,7.0,8.0,7.0,7.0,8.0,27,21,0,0,15.146936,37.577473,50,1,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6421,3.0,2.0,3.0,8.0,7.0,6.0,4.0,9.0,7.0,5.0,8.0,7.0,6.0,4.0,9.0,8.0,6.0,6.0,2.0,4.0,4.0,4.0,5.0,3.0,8.0,6.0,2.0,8.0,5.0,7.0,1.0,2.0,3.0,3.0,2.0,3.0,6.0,8.0,5.0,8.0,26,32,1,2,11.76757,43.379203,30,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6422,7.0,6.0,7.0,7.0,6.0,7.0,6.0,8.0,7.0,6.0,5.0,4.0,6.0,7.0,7.0,2.0,4.0,5.0,2.0,8.0,7.0,6.0,6.0,2.0,5.0,3.0,4.0,4.0,7.0,5.0,2.0,2.0,2.0,3.0,3.0,5.0,6.0,6.0,5.0,6.0,22,21,0,0,10.123947,43.932165,20,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6423,4.0,4.0,6.0,6.0,6.0,7.0,5.0,8.0,5.0,8.0,7.0,7.0,8.0,7.0,8.0,3.0,8.0,8.0,1.0,3.0,6.0,7.0,4.0,7.0,5.0,6.0,6.0,5.0,8.0,5.0,2.0,2.0,2.0,2.0,2.0,8.0,8.0,8.0,7.0,8.0,25,29,1,75,14.431079,41.007358,40,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6424,8.0,6.0,7.0,6.0,7.0,7.0,6.0,8.0,7.0,7.0,7.0,7.0,8.0,5.0,4.0,4.0,2.0,5.0,6.0,4.0,8.0,5.0,8.0,5.0,2.0,5.0,4.0,5.0,7.0,8.0,2.0,3.0,3.0,1.0,1.0,6.0,7.0,6.0,8.0,7.0,29,22,0,0,11.027887,46.185757,80,0,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6425,9.0,8.0,7.0,8.0,7.0,6.0,7.0,8.0,4.0,9.0,7.0,8.0,8.0,7.0,6.0,6.0,7.0,2.0,5.0,4.0,2.0,4.0,4.0,6.0,8.0,3.0,4.0,4.0,7.0,4.0,2.0,2.0,2.0,2.0,2.0,6.0,7.0,7.0,5.0,7.0,29,27,0,0,16.996771,40.679052,60,0,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6426,8.0,8.0,7.0,5.0,7.0,8.0,3.0,6.0,5.0,6.0,6.0,7.0,6.0,4.0,3.0,8.0,8.0,7.0,5.0,8.0,8.0,3.0,6.0,5.0,6.0,6.0,7.0,6.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,5.0,6.0,6.0,5.0,4.0,23,26,0,0,18.264612,40.296537,40,1,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6427,9.0,6.0,6.0,7.0,7.0,8.0,2.0,7.0,7.0,2.0,8.0,8.0,8.0,5.0,8.0,3.0,6.0,4.0,2.0,5.0,4.0,2.0,4.0,7.0,8.0,6.0,2.0,6.0,6.0,6.0,1.0,3.0,3.0,3.0,2.0,7.0,8.0,9.0,6.0,8.0,25,30,1,68,18.012755,40.441554,20,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6428,4.0,3.0,4.0,8.0,8.0,6.0,2.0,6.0,8.0,8.0,7.0,8.0,8.0,9.0,2.0,6.0,7.0,4.0,6.0,4.0,3.0,2.0,8.0,2.0,8.0,2.0,3.0,3.0,6.0,4.0,2.0,2.0,3.0,2.0,2.0,5.0,8.0,5.0,6.0,6.0,24,25,0,0,11.626459,46.376863,10,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6429,7.0,5.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,7.0,4.0,5.0,4.0,4.0,3.0,8.0,5.0,3.0,5.0,4.0,3.0,3.0,4.0,2.0,7.0,4.0,5.0,4.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,7.0,5.0,6.0,6.0,21,21,1,57,14.452095,40.962121,30,1,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6430,8.0,7.0,8.0,7.0,4.0,3.0,4.0,2.0,7.0,6.0,4.0,6.0,6.0,7.0,2.0,3.0,6.0,4.0,4.0,3.0,6.0,5.0,8.0,2.0,7.0,6.0,6.0,8.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,7.0,7.0,7.0,7.0,8.0,27,24,0,0,11.916871,45.690659,40,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6431,2.0,2.0,6.0,4.0,3.0,3.0,2.0,2.0,7.0,8.0,5.0,6.0,4.0,3.0,2.0,2.0,2.0,6.0,4.0,3.0,3.0,2.0,3.0,7.0,8.0,5.0,6.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,5.0,8.0,5.0,6.0,3.0,23,26,0,0,9.148715,44.137197,50,1,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6432,5.0,5.0,6.0,7.0,7.0,3.0,3.0,8.0,7.0,2.0,7.0,6.0,8.0,9.0,9.0,2.0,4.0,5.0,6.0,4.0,5.0,3.0,8.0,6.0,7.0,2.0,2.0,6.0,6.0,5.0,2.0,1.0,3.0,3.0,2.0,6.0,8.0,8.0,7.0,8.0,22,25,0,0,9.595554,44.177588,0,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6433,9.0,7.0,8.0,7.0,7.0,8.0,2.0,6.0,8.0,7.0,8.0,8.0,8.0,8.0,4.0,9.0,7.0,8.0,7.0,8.0,8.0,2.0,6.0,8.0,7.0,8.0,8.0,8.0,8.0,4.0,1.0,2.0,3.0,2.0,3.0,4.0,7.0,6.0,6.0,7.0,27,27,1,0,12.145231,45.648596,70,1,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6434,7.0,4.0,6.0,7.0,4.0,8.0,3.0,6.0,7.0,5.0,4.0,6.0,6.0,4.0,6.0,7.0,4.0,6.0,7.0,4.0,8.0,3.0,7.0,7.0,5.0,4.0,6.0,6.0,5.0,6.0,3.0,2.0,3.0,3.0,2.0,7.0,7.0,7.0,6.0,7.0,27,20,1,99,12.419028,42.428108,20,1,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6435,7.0,2.0,5.0,7.0,8.0,8.0,4.0,8.0,7.0,6.0,6.0,7.0,8.0,5.0,2.0,3.0,8.0,4.0,1.0,8.0,8.0,6.0,7.0,6.0,7.0,6.0,4.0,6.0,2.0,7.0,2.0,2.0,3.0,3.0,2.0,7.0,7.0,7.0,6.0,7.0,32,23,1,2,12.917186,42.616125,100,0,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6436,7.0,7.0,6.0,5.0,7.0,6.0,6.0,8.0,7.0,6.0,5.0,8.0,6.0,5.0,3.0,8.0,6.0,5.0,5.0,8.0,6.0,6.0,8.0,7.0,6.0,5.0,8.0,6.0,6.0,3.0,2.0,2.0,3.0,3.0,2.0,6.0,7.0,6.0,7.0,5.0,28,24,0,0,13.198121,45.888578,10,1,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6437,5.0,7.0,4.0,2.0,2.0,7.0,5.0,3.0,2.0,3.0,4.0,6.0,3.0,3.0,3.0,5.0,7.0,3.0,2.0,3.0,7.0,5.0,3.0,2.0,3.0,4.0,6.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,8.0,6.0,7.0,6.0,7.0,29,27,1,40,11.415046,45.301587,80,1,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6438,6.0,3.0,7.0,7.0,7.0,2.0,3.0,6.0,7.0,2.0,4.0,6.0,6.0,3.0,3.0,3.0,6.0,2.0,6.0,3.0,8.0,6.0,3.0,7.0,6.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,6.0,6.0,6.0,8.0,7.0,26,26,0,0,12.274843,44.251489,80,0,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6439,8.0,7.0,5.0,7.0,4.0,2.0,3.0,7.0,4.0,6.0,5.0,5.0,4.0,7.0,4.0,5.0,2.0,4.0,2.0,4.0,3.0,3.0,8.0,2.0,8.0,7.0,4.0,6.0,5.0,6.0,2.0,2.0,2.0,2.0,2.0,7.0,8.0,8.0,6.0,8.0,27,26,0,0,17.252743,40.378016,100,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6440,7.0,6.0,6.0,4.0,4.0,6.0,4.0,6.0,7.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,4.0,3.0,4.0,2.0,3.0,2.0,7.0,5.0,2.0,7.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,8.0,8.0,7.0,7.0,8.0,24,24,0,0,13.427263,38.031868,100,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"he.him,she,her"
6441,8.0,8.0,7.0,6.0,5.0,6.0,2.0,4.0,8.0,5.0,2.0,6.0,6.0,2.0,2.0,8.0,2.0,3.0,2.0,4.0,3.0,6.0,9.0,1.0,6.0,2.0,2.0,6.0,4.0,3.0,1.0,4.0,3.0,3.0,1.0,5.0,8.0,4.0,7.0,3.0,29,25,0,0,16.593831,40.96657,10,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6442,3.0,2.0,8.0,8.0,5.0,2.0,2.0,7.0,5.0,8.0,7.0,6.0,7.0,9.0,4.0,4.0,3.0,6.0,2.0,6.0,6.0,4.0,8.0,2.0,7.0,6.0,2.0,6.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,8.0,8.0,8.0,6.0,4.0,23,25,0,0,12.042979,45.390681,40,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6443,4.0,3.0,5.0,6.0,6.0,6.0,3.0,6.0,6.0,7.0,8.0,7.0,7.0,6.0,3.0,8.0,2.0,7.0,7.0,6.0,7.0,6.0,3.0,3.0,8.0,6.0,2.0,4.0,2.0,7.0,2.0,1.0,5.0,3.0,1.0,5.0,6.0,6.0,7.0,7.0,25,25,0,0,8.935673,44.11289,30,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6444,7.0,2.0,6.0,7.0,8.0,8.0,3.0,5.0,8.0,3.0,5.0,8.0,8.0,4.0,9.0,2.0,8.0,6.0,5.0,6.0,8.0,5.0,6.0,2.0,7.0,4.0,6.0,5.0,7.0,5.0,2.0,2.0,3.0,2.0,2.0,6.0,8.0,6.0,7.0,8.0,24,25,1,6,11.294879,44.454418,60,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6445,2.0,2.0,6.0,8.0,6.0,2.0,2.0,6.0,4.0,5.0,7.0,7.0,4.0,6.0,8.0,2.0,2.0,5.0,8.0,6.0,2.0,2.0,6.0,3.0,5.0,7.0,7.0,4.0,6.0,8.0,1.0,2.0,3.0,2.0,2.0,4.0,7.0,4.0,5.0,6.0,27,29,0,0,12.229959,45.318324,10,1,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6446,7.0,2.0,7.0,7.0,7.0,7.0,2.0,8.0,7.0,6.0,6.0,7.0,7.0,7.0,2.0,2.0,3.0,5.0,3.0,2.0,5.0,3.0,4.0,5.0,8.0,4.0,3.0,7.0,8.0,2.0,2.0,2.0,3.0,3.0,2.0,6.0,8.0,7.0,6.0,7.0,27,29,0,0,7.74685,45.361252,0,0,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6447,5.0,4.0,5.0,4.0,7.0,7.0,2.0,6.0,4.0,2.0,4.0,8.0,6.0,3.0,6.0,5.0,4.0,4.0,3.0,8.0,7.0,2.0,7.0,4.0,2.0,4.0,8.0,6.0,3.0,6.0,2.0,2.0,3.0,3.0,1.0,7.0,7.0,6.0,5.0,3.0,28,22,1,38,10.464038,43.874015,0,1,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6448,8.0,8.0,8.0,7.0,6.0,6.0,6.0,8.0,7.0,8.0,6.0,7.0,7.0,6.0,3.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,9.0,7.0,8.0,6.0,7.0,8.0,6.0,3.0,2.0,2.0,3.0,2.0,3.0,7.0,6.0,8.0,7.0,6.0,22,27,1,37,9.161415,44.646157,80,1,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6449,4.0,2.0,4.0,8.0,6.0,6.0,6.0,4.0,3.0,8.0,6.0,7.0,6.0,8.0,5.0,7.0,3.0,6.0,5.0,4.0,6.0,2.0,6.0,1.0,4.0,2.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,5.0,8.0,7.0,7.0,8.0,25,24,0,0,12.280332,45.758485,30,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6450,7.0,4.0,3.0,7.0,8.0,7.0,4.0,8.0,7.0,2.0,5.0,6.0,8.0,5.0,5.0,7.0,6.0,6.0,6.0,8.0,2.0,7.0,3.0,3.0,2.0,4.0,3.0,6.0,8.0,7.0,2.0,2.0,2.0,3.0,2.0,7.0,2.0,8.0,7.0,8.0,30,25,0,0,9.004538,39.507412,70,0,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6451,7.0,4.0,9.0,7.0,8.0,8.0,2.0,6.0,9.0,7.0,8.0,7.0,8.0,4.0,9.0,2.0,5.0,7.0,3.0,4.0,5.0,3.0,5.0,4.0,8.0,3.0,2.0,5.0,6.0,7.0,2.0,2.0,3.0,3.0,2.0,6.0,9.0,7.0,9.0,10.0,31,29,0,0,9.616391112362217,44.00668408841192,60,0,3,"they,them","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6452,7.0,7.0,6.0,5.0,7.0,6.0,6.0,8.0,7.0,6.0,5.0,8.0,6.0,5.0,3.0,4.0,8.0,4.0,2.0,5.0,7.0,3.0,8.0,1.0,6.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,6.0,7.0,6.0,7.0,5.0,28,23,0,0,12.57395,38.089875,20,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6453,4.0,5.0,8.0,4.0,8.0,2.0,3.0,2.0,8.0,6.0,7.0,7.0,8.0,2.0,2.0,6.0,6.0,5.0,6.0,6.0,2.0,3.0,7.0,6.0,2.0,4.0,2.0,4.0,6.0,4.0,2.0,2.0,3.0,2.0,2.0,7.0,8.0,6.0,8.0,6.0,26,24,0,0,12.016492,44.610941,100,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6454,8.0,6.0,6.0,7.0,6.0,7.0,4.0,7.0,6.0,5.0,6.0,7.0,6.0,6.0,4.0,2.0,5.0,2.0,6.0,6.0,4.0,3.0,3.0,7.0,6.0,4.0,6.0,5.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,5.0,7.0,6.0,5.0,6.0,27,29,1,23,12.0783,44.706228,20,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6455,7.0,5.0,7.0,7.0,8.0,5.0,6.0,9.0,7.0,6.0,8.0,7.0,8.0,7.0,7.0,5.0,3.0,7.0,7.0,6.0,6.0,3.0,8.0,3.0,6.0,3.0,6.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,7.0,8.0,9.0,8.0,8.0,19,21,0,0,12.330177,43.120257,40,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6456,6.0,4.0,4.0,6.0,5.0,5.0,5.0,8.0,8.0,2.0,7.0,7.0,3.0,2.0,7.0,6.0,4.0,3.0,6.0,5.0,5.0,5.0,8.0,8.0,2.0,7.0,7.0,3.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,7.0,8.0,7.0,6.0,7.0,32,24,0,0,14.357926,40.990612,70,1,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6457,7.0,7.0,6.0,7.0,5.0,4.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,5.0,3.0,3.0,8.0,2.0,1.0,7.0,2.0,4.0,8.0,5.0,6.0,3.0,2.0,3.0,8.0,7.0,2.0,2.0,3.0,3.0,2.0,6.0,8.0,6.0,6.0,7.0,26,26,0,0,12.329674,42.974643,30,0,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6458,5.0,2.0,6.0,6.0,6.0,8.0,2.0,4.0,7.0,4.0,7.0,7.0,7.0,5.0,9.0,2.0,6.0,8.0,7.0,3.0,4.0,6.0,3.0,3.0,4.0,6.0,2.0,3.0,7.0,5.0,1.0,3.0,3.0,2.0,3.0,3.0,8.0,2.0,6.0,7.0,23,39,1,30,12.553675,45.367293,90,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
6459,4.0,4.0,3.0,7.0,6.0,6.0,3.0,8.0,4.0,5.0,4.0,7.0,8.0,7.0,4.0,6.0,2.0,5.0,2.0,4.0,5.0,4.0,3.0,5.0,6.0,5.0,2.0,5.0,6.0,2.0,2.0,2.0,3.0,2.0,2.0,6.0,7.0,6.0,7.0,7.0,27,33,1,81,18.118136,40.358689,100,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
6460,9.0,7.0,5.0,5.0,6.0,7.0,3.0,7.0,6.0,5.0,4.0,5.0,6.0,3.0,7.0,3.0,4.0,4.0,3.0,6.0,7.0,2.0,9.0,2.0,6.0,6.0,3.0,7.0,8.0,4.0,2.0,3.0,3.0,2.0,2.0,6.0,7.0,4.0,5.0,6.0,26,27,1,53,12.855001,45.657346,50,0,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
